collection_time,station_id,station_name,latitude,longitude,observation_time,rain_current_mm,rain_24hr_mm,temperature,humidity,pressure,wind_speed
2026-07-01 05:47:34,54,Sasmira Road,,,2026-07-01 11:15:00.0,0.00,72.8,29.2,85,1016.1,0.0
2026-07-01 05:47:35,27,Sea Link Bandra,,,2026-07-01 11:15:00.0,0.00,107.42,28.3,90,1002.2,3.2
2026-07-01 05:47:36,23,Senapati Bapat Marg,,,2026-07-01 11:15:00.0,0.00,90,28.3,90,1003.4,4.8
2026-07-01 05:47:37,112,Sewri Rly. Stn.,,,2026-07-01 11:15:00.0,0.00,117.8,28.3,90,1002.8,3.2
2026-07-01 05:47:38,25,"Shatabdi Hospital, Kandivli",,,2026-03-14 13:15:00.0,0.00,0,33.9,60,1009.9,6.4
2026-07-01 05:47:39,132,Shivaji Nagar New Bus Depot,,,2026-07-01 11:15:00.0,0.00,158.2,27.2,93,1002.6,0.0
2026-07-01 05:47:40,132,Shivaji Nagar Post Office ,,,2026-07-01 11:15:00.0,0.00,158.2,27.2,93,1002.6,0.0
2026-07-01 05:47:41,120,Siddhivinyak Temple,,,2026-07-01 11:15:00.0,0.00,68.8,28.0,91,1002.8,1.6
2026-07-01 05:47:43,21,Sion Koliwada,,,2026-07-01 11:15:00.0,0.00,116.55,26.9,99,1004.2,1.6
2026-07-01 05:47:44,127,Swastik Park,,,2026-07-01 11:15:00.0,0.00,163.6,27.7,93,1003.0,6.4
2026-07-01 05:47:45,144,"Tagore Nagar, Vikhroli",,,2026-07-01 10:15:00.0,0.80,145.2,26.4,96,1003.6,3.2
2026-07-01 05:47:46,67,"Tagore Nagar,Vikroli",,,2026-07-01 11:15:00.0,2.60,143.6,26.8,95,1003.1,1.6
2026-07-01 05:47:47,154,"Tata Colony, Mulund",,,2026-07-01 11:15:00.0,4.00,153.8,26.4,96,1003.7,0.0
2026-07-01 05:47:48,153,Tembipada,,,2026-06-30 16:00:00.0,0.20,12.2,26.6,91,997.7,4.8
2026-07-01 05:47:49,43,Thakur Complex,,,2026-07-01 11:15:00.0,0.60,138.4,25.6,93,1003.3,6.4
2026-07-01 05:47:50,130,The Bandra Gymkhana,,,2026-07-01 11:15:00.0,0.00,113.6,27.3,97,1002.5,1.6
2026-07-01 05:47:51,131,"Trade Center, BKC",,,2026-07-01 11:15:00.0,0.60,140.2,27.3,90,1003.8,3.2
2026-07-01 05:47:52,118,Trombay ,,,2026-07-01 11:15:00.0,0.00,151,26.3,94,1003.3,4.8
2026-07-01 05:47:53,118,Trombay Koliwada,,,2026-07-01 11:15:00.0,0.00,151,26.3,94,1003.3,4.8
2026-07-01 05:47:54,123,Trombay Police Stn.,,,2026-07-01 11:15:00.0,0.00,191,27.1,94,1002.2,3.2
2026-07-01 05:47:55,161,"Uday Nagar, Mulund",,,2026-06-30 12:00:00.0,10.20,0.2,26.7,95,1000.1,1.6
2026-07-01 05:47:56,29,V N Desai Municipal Hospital,,,2026-07-01 11:15:00.0,1.02,80.69,24.5,95,1005.0,1.6
2026-07-01 05:47:57,135,Vakola Police Stn.,,,2026-07-01 11:15:00.0,0.60,109.2,26.8,91,1003.6,6.4
2026-07-01 05:47:58,145,Versova Beach,,,2026-07-01 11:00:00.0,1.00,121.2,26.3,94,1029.3,3.2
2026-07-01 05:47:59,141,Versova Metro Stn.,,,2026-07-01 11:15:00.0,7.00,93.8,26.4,96,1004.2,3.2
2026-07-01 05:48:00,145,Versova Village,,,2026-07-01 11:00:00.0,1.00,121.2,26.3,94,1029.3,3.2
2026-07-01 05:48:01,147,Vihar Lake ,,,2026-06-25 11:00:00.0,0.60,0,29.0,89,1001.2,1.6
2026-07-01 05:48:02,51,Vikhroli,,,2026-07-01 11:15:00.0,1.00,54.8,26.8,92,1005.6,0.0
2026-07-01 05:48:03,51,Vikhroli Park Site,,,2026-07-01 11:15:00.0,1.00,54.8,26.8,92,1005.6,0.0
2026-07-01 05:48:04,144,Vikhroli Rly. Stn.,,,2026-07-01 10:15:00.0,0.80,145.2,26.4,96,1003.6,3.2
2026-07-01 05:48:05,52,Vileparle Rly. Stn. West,,,2026-07-01 11:15:00.0,2.80,78.6,24.6,98,1003.9,3.2
2026-07-01 05:48:06,117,Wadala Rly. Stn,,,2026-07-01 11:15:00.0,0.00,129.4,28.0,90,1003.6,4.8
2026-07-01 05:48:07,61,Walkeshwar,,,2026-07-01 11:15:00.0,0.00,118.8,28.4,90,1004.5,3.2
2026-07-01 05:48:08,111,Walkeshwar Temple,,,2026-07-01 11:15:00.0,0.00,59.2,28.7,89,1004.6,11.3
2026-07-01 05:48:10,54,Worli,,,2026-07-01 11:15:00.0,0.00,72.8,29.2,85,1016.1,0.0
2026-07-01 05:48:11,113,Worli BDD Chawl,,,2026-07-01 11:15:00.0,0.00,79,29.0,87,1003.9,6.4
2026-07-01 05:48:12,119,Worli Koliwada,,,2026-07-01 11:15:00.0,0.00,73.8,28.8,83,1003.1,6.4
2026-07-01 05:48:13,116,Worli Police Colony,,,2026-07-01 08:00:00.0,0.00,53,27.3,91,1002.4,3.2
2026-07-01 05:48:14,116,Worli Sea Face,,,2026-07-01 08:00:00.0,0.00,53,27.3,91,1002.4,3.2
2026-07-01 05:48:15,166,"Yogi Nagar,Borivali (W)",,,2026-04-04 13:30:00.0,0.00,0,32.6,49,1008.4,6.4
